DateKey,FullDate,Year,Quarter,Month,Day,DayOfWeek
20101118,2010-11-18,2010,4,11,18,Thursday
20090430,2009-04-30,2009,2,4,30,Thursday
20090803,2009-08-03,2009,3,8,3,Monday
20081215,2008-12-15,2008,4,12,15,Monday
20080912,2008-09-12,2008,3,9,12,Friday
20081222,2008-12-22,2008,4,12,22,Monday
20070320,2007-03-20,2007,1,3,20,Tuesday
20090223,2009-02-23,2009,1,2,23,Monday
20070311,2007-03-11,2007,1,3,11,Sunday
20070424,2007-04-24,2007,2,4,24,Tuesday
20070412,2007-04-12,2007,2,4,12,Thursday
20081023,2008-10-23,2008,4,10,23,Thursday
20080330,2008-03-30,2008,1,3,30,Sunday
20080518,2008-05-18,2008,2,5,18,Sunday
20071022,2007-10-22,2007,4,10,22,Monday
20070512,2007-05-12,2007,2,5,12,Saturday
20070506,2007-05-06,2007,2,5,6,Sunday
20080519,2008-05-19,2008,2,5,19,Monday
20080114,2008-01-14,2008,1,1,14,Monday
20070825,2007-08-25,2007,3,8,25,Saturday
20071219,2007-12-19,2007,4,12,19,Wednesday
20071220,2007-12-20,2007,4,12,20,Thursday
20070912,2007-09-12,2007,3,9,12,Wednesday
20080203,2008-02-03,2008,1,2,3,Sunday
20080103,2008-01-03,2008,1,1,3,Thursday
20080318,2008-03-18,2008,1,3,18,Tuesday
20081130,2008-11-30,2008,4,11,30,Sunday
20100104,2010-01-04,2010,1,1,4,Monday
20080205,2008-02-05,2008,1,2,5,Tuesday
20090318,2009-03-18,2009,1,3,18,Wednesday
20080306,2008-03-06,2008,1,3,6,Thursday
20090118,2009-01-18,2009,1,1,18,Sunday
20080928,2008-09-28,2008,3,9,28,Sunday
20080728,2008-07-28,2008,3,7,28,Monday
20080505,2008-05-05,2008,2,5,5,Monday
20090203,2009-02-03,2009,1,2,3,Tuesday
20081027,2008-10-27,2008,4,10,27,Monday
20081125,2008-11-25,2008,4,11,25,Tuesday
20090319,2009-03-19,2009,1,3,19,Thursday
20090726,2009-07-26,2009,3,7,26,Sunday
20090120,2009-01-20,2009,1,1,20,Tuesday
20091111,2009-11-11,2009,4,11,11,Wednesday
20110124,2011-01-24,2011,1,1,24,Monday
20110126,2011-01-26,2011,1,1,26,Wednesday
20101224,2010-12-24,2010,4,12,24,Friday
20101229,2010-12-29,2010,4,12,29,Wednesday
20111012,2011-10-12,2011,4,10,12,Wednesday
19970314,1997-03-14,1997,1,3,14,Friday
19970423,1997-04-23,1997,2,4,23,Wednesday
20071030,2007-10-30,2007,4,10,30,Tuesday
20170926,2017-09-26,2017,3,9,26,Tuesday
20120923,2012-09-23,2012,3,9,23,Sunday
20121014,2012-10-14,2012,4,10,14,Sunday
20121029,2012-10-29,2012,4,10,29,Monday
20130907,2013-09-07,2013,3,9,7,Saturday
20130910,2013-09-10,2013,3,9,10,Tuesday
19960521,1996-05-21,1996,2,5,21,Tuesday
19960522,1996-05-22,1996,2,5,22,Wednesday
20151226,2015-12-26,2015,4,12,26,Saturday
20151209,2015-12-09,2015,4,12,9,Wednesday
20161017,2016-10-17,2016,4,10,17,Monday
20160131,2016-01-31,2016,1,1,31,Sunday
20160402,2016-04-02,2016,2,4,2,Saturday
20160719,2016-07-19,2016,3,7,19,Tuesday
20160117,2016-01-17,2016,1,1,17,Sunday
20160523,2016-05-23,2016,2,5,23,Monday
20160606,2016-06-06,2016,2,6,6,Monday
20161229,2016-12-29,2016,4,12,29,Thursday
20151213,2015-12-13,2015,4,12,13,Sunday
20160128,2016-01-28,2016,1,1,28,Thursday
20161228,2016-12-28,2016,4,12,28,Wednesday
20161214,2016-12-14,2016,4,12,14,Wednesday
20050623,2005-06-23,2005,2,6,23,Thursday
20030602,2003-06-02,2003,2,6,2,Monday
20010102,2001-01-02,2001,1,1,2,Tuesday
20010104,2001-01-04,2001,1,1,4,Thursday
20001206,2000-12-06,2000,4,12,6,Wednesday
20010110,2001-01-10,2001,1,1,10,Wednesday
20090125,2009-01-25,2009,1,1,25,Sunday
20090405,2009-04-05,2009,2,4,5,Sunday
20010103,2001-01-03,2001,1,1,3,Wednesday
20010326,2001-03-26,2001,1,3,26,Monday
20050330,2005-03-30,2005,1,3,30,Wednesday
20020227,2002-02-27,2002,1,2,27,Wednesday
20010126,2001-01-26,2001,1,1,26,Friday
20030319,2003-03-19,2003,1,3,19,Wednesday
20031215,2003-12-15,2003,4,12,15,Monday
20020807,2002-08-07,2002,3,8,7,Wednesday
20080901,2008-09-01,2008,3,9,1,Monday
20030506,2003-05-06,2003,2,5,6,Tuesday
20040625,2004-06-25,2004,2,6,25,Friday
20021018,2002-10-18,2002,4,10,18,Friday
20020430,2002-04-30,2002,2,4,30,Tuesday
20090706,2009-07-06,2009,3,7,6,Monday
20041221,2004-12-21,2004,4,12,21,Tuesday
20031114,2003-11-14,2003,4,11,14,Friday
20070301,2007-03-01,2007,1,3,1,Thursday
20011009,2001-10-09,2001,4,10,9,Tuesday
20030416,2003-04-16,2003,2,4,16,Wednesday
20020710,2002-07-10,2002,3,7,10,Wednesday
20050822,2005-08-22,2005,3,8,22,Monday
20020502,2002-05-02,2002,2,5,2,Thursday
20010424,2001-04-24,2001,2,4,24,Tuesday
20010703,2001-07-03,2001,3,7,3,Tuesday
20010312,2001-03-12,2001,1,3,12,Monday
20020318,2002-03-18,2002,1,3,18,Monday
20010529,2001-05-29,2001,2,5,29,Tuesday
20011003,2001-10-03,2001,4,10,3,Wednesday
20011107,2001-11-07,2001,4,11,7,Wednesday
20010709,2001-07-09,2001,3,7,9,Monday
20020108,2002-01-08,2002,1,1,8,Tuesday
20040811,2004-08-11,2004,3,8,11,Wednesday
20020820,2002-08-20,2002,3,8,20,Tuesday
20020930,2002-09-30,2002,3,9,30,Monday
20020911,2002-09-11,2002,3,9,11,Wednesday
20020603,2002-06-03,2002,2,6,3,Monday
20021223,2002-12-23,2002,4,12,23,Monday
20020815,2002-08-15,2002,3,8,15,Thursday
20020716,2002-07-16,2002,3,7,16,Tuesday
20040114,2004-01-14,2004,1,1,14,Wednesday
20030224,2003-02-24,2003,1,2,24,Monday
20060104,2006-01-04,2006,1,1,4,Wednesday
20030131,2003-01-31,2003,1,1,31,Friday
20060802,2006-08-02,2006,3,8,2,Wednesday
20041124,2004-11-24,2004,4,11,24,Wednesday
20041126,2004-11-26,2004,4,11,26,Friday
20031117,2003-11-17,2003,4,11,17,Monday
20030513,2003-05-13,2003,2,5,13,Tuesday
20040617,2004-06-17,2004,2,6,17,Thursday
20040119,2004-01-19,2004,1,1,19,Monday
20031001,2003-10-01,2003,4,10,1,Wednesday
20040809,2004-08-09,2004,3,8,9,Monday
20030623,2003-06-23,2003,2,6,23,Monday
20041020,2004-10-20,2004,4,10,20,Wednesday
20040427,2004-04-27,2004,2,4,27,Tuesday
20050103,2005-01-03,2005,1,1,3,Monday
20040622,2004-06-22,2004,2,6,22,Tuesday
20060201,2006-02-01,2006,1,2,1,Wednesday
20070618,2007-06-18,2007,2,6,18,Monday
20080623,2008-06-23,2008,2,6,23,Monday
20040524,2004-05-24,2004,2,5,24,Monday
20080303,2008-03-03,2008,1,3,3,Monday
20040629,2004-06-29,2004,2,6,29,Tuesday
20041011,2004-10-11,2004,4,10,11,Monday
20050509,2005-05-09,2005,2,5,9,Monday
20040804,2004-08-04,2004,3,8,4,Wednesday
20050214,2005-02-14,2005,1,2,14,Monday
20070702,2007-07-02,2007,3,7,2,Monday
20041227,2004-12-27,2004,4,12,27,Monday
20041210,2004-12-10,2004,4,12,10,Friday
20040611,2004-06-11,2004,2,6,11,Friday
20040610,2004-06-10,2004,2,6,10,Thursday
20040109,2004-01-09,2004,1,1,9,Friday
20040824,2004-08-24,2004,3,8,24,Tuesday
20040908,2004-09-08,2004,3,9,8,Wednesday
20070822,2007-08-22,2007,3,8,22,Wednesday
20051125,2005-11-25,2005,4,11,25,Friday
20040913,2004-09-13,2004,3,9,13,Monday
20050207,2005-02-07,2005,1,2,7,Monday
20041216,2004-12-16,2004,4,12,16,Thursday
20071106,2007-11-06,2007,4,11,6,Tuesday
20090327,2009-03-27,2009,1,3,27,Friday
20050613,2005-06-13,2005,2,6,13,Monday
20050221,2005-02-21,2005,1,2,21,Monday
20060110,2006-01-10,2006,1,1,10,Tuesday
20050419,2005-04-19,2005,2,4,19,Tuesday
20050804,2005-08-04,2005,3,8,4,Thursday
20060119,2006-01-19,2006,1,1,19,Thursday
20051223,2005-12-23,2005,4,12,23,Friday
20090628,2009-06-28,2009,2,6,28,Sunday
20050831,2005-08-31,2005,3,8,31,Wednesday
20051003,2005-10-03,2005,4,10,3,Monday
20050908,2005-09-08,2005,3,9,8,Thursday
20060418,2006-04-18,2006,2,4,18,Tuesday
20060125,2006-01-25,2006,1,1,25,Wednesday
20060423,2006-04-23,2006,2,4,23,Sunday
20051228,2005-12-28,2005,4,12,28,Wednesday
20060327,2006-03-27,2006,1,3,27,Monday
20060508,2006-05-08,2006,2,5,8,Monday
20070716,2007-07-16,2007,3,7,16,Monday
20070730,2007-07-30,2007,3,7,30,Monday
20060307,2006-03-07,2006,1,3,7,Tuesday
20060413,2006-04-13,2006,2,4,13,Thursday
20080725,2008-07-25,2008,3,7,25,Friday
20060622,2006-06-22,2006,2,6,22,Thursday
20060403,2006-04-03,2006,2,4,3,Monday
20080612,2008-06-12,2008,2,6,12,Thursday
20060904,2006-09-04,2006,3,9,4,Monday
20060516,2006-05-16,2006,2,5,16,Tuesday
20051121,2005-11-21,2005,4,11,21,Monday
20060703,2006-07-03,2006,3,7,3,Monday
20060914,2006-09-14,2006,3,9,14,Thursday
20060710,2006-07-10,2006,3,7,10,Monday
20061114,2006-11-14,2006,4,11,14,Tuesday
20070430,2007-04-30,2007,2,4,30,Monday
20080110,2008-01-10,2008,1,1,10,Thursday
20060814,2006-08-14,2006,3,8,14,Monday
20080225,2008-02-25,2008,1,2,25,Monday
20070308,2007-03-08,2007,1,3,8,Thursday
20080214,2008-02-14,2008,1,2,14,Thursday
20070409,2007-04-09,2007,2,4,9,Monday
20070103,2007-01-03,2007,1,1,3,Wednesday
20070508,2007-05-08,2007,2,5,8,Tuesday
20070417,2007-04-17,2007,2,4,17,Tuesday
20070521,2007-05-21,2007,2,5,21,Monday
20070806,2007-08-06,2007,3,8,6,Monday
20070514,2007-05-14,2007,2,5,14,Monday
20090824,2009-08-24,2009,3,8,24,Monday
20090517,2009-05-17,2009,2,5,17,Sunday
20080410,2008-04-10,2008,2,4,10,Thursday
20091027,2009-10-27,2009,4,10,27,Tuesday
20090208,2009-02-08,2009,1,2,8,Sunday
20100209,2010-02-09,2010,1,2,9,Tuesday
20090113,2009-01-13,2009,1,1,13,Tuesday
20081106,2008-11-06,2008,4,11,6,Thursday
20090805,2009-08-05,2009,3,8,5,Wednesday
20091229,2009-12-29,2009,4,12,29,Tuesday
20090901,2009-09-01,2009,3,9,1,Tuesday
20100105,2010-01-05,2010,1,1,5,Tuesday
20160527,2016-05-27,2016,2,5,27,Friday
20080825,2008-08-25,2008,3,8,25,Monday
20150912,2015-09-12,2015,3,9,12,Saturday
20020422,2002-04-22,2002,2,4,22,Monday
20111211,2011-12-11,2011,4,12,11,Sunday
20021215,2002-12-15,2002,4,12,15,Sunday
20010517,2001-05-17,2001,2,5,17,Thursday
20161231,2016-12-31,2016,4,12,31,Saturday
20001110,2000-11-10,2000,4,11,10,Friday
20130209,2013-02-09,2013,1,2,9,Saturday
20100101,2010-01-01,2010,1,1,1,Friday
20120325,2012-03-25,2012,1,3,25,Sunday
20090620,2009-06-20,2009,2,6,20,Saturday
20110327,2011-03-27,2011,1,3,27,Sunday
20060218,2006-02-18,2006,1,2,18,Saturday
20030103,2003-01-03,2003,1,1,3,Friday
20110319,2011-03-19,2011,1,3,19,Saturday
20020323,2002-03-23,2002,1,3,23,Saturday
20020322,2002-03-22,2002,1,3,22,Friday
20131128,2013-11-28,2013,4,11,28,Thursday
20020329,2002-03-29,2002,1,3,29,Friday
20030228,2003-02-28,2003,1,2,28,Friday
20110528,2011-05-28,2011,2,5,28,Saturday
20070127,2007-01-27,2007,1,1,27,Saturday
20150123,2015-01-23,2015,1,1,23,Friday
20120108,2012-01-08,2012,1,1,8,Sunday
20110313,2011-03-13,2011,1,3,13,Sunday
20120219,2012-02-19,2012,1,2,19,Sunday
20110131,2011-01-31,2011,1,1,31,Monday
20120115,2012-01-15,2012,1,1,15,Sunday
20111210,2011-12-10,2011,4,12,10,Saturday
20111225,2011-12-25,2011,4,12,25,Sunday
20111227,2011-12-27,2011,4,12,27,Tuesday
20111226,2011-12-26,2011,4,12,26,Monday
20120326,2012-03-26,2012,1,3,26,Monday
20120122,2012-01-22,2012,1,1,22,Sunday
20160204,2016-02-04,2016,1,2,4,Thursday
20171217,2017-12-17,2017,4,12,17,Sunday
20030210,2003-02-10,2003,1,2,10,Monday
20000818,2000-08-18,2000,3,8,18,Friday
19980719,1998-07-19,1998,3,7,19,Sunday
20151218,2015-12-18,2015,4,12,18,Friday
20151217,2015-12-17,2015,4,12,17,Thursday
20160618,2016-06-18,2016,2,6,18,Saturday
20160116,2016-01-16,2016,1,1,16,Saturday
20160702,2016-07-02,2016,3,7,2,Saturday
20160113,2016-01-13,2016,1,1,13,Wednesday
20151208,2015-12-08,2015,4,12,8,Tuesday
20160331,2016-03-31,2016,1,3,31,Thursday
20160312,2016-03-12,2016,1,3,12,Saturday
20160115,2016-01-15,2016,1,1,15,Friday
20161110,2016-11-10,2016,4,11,10,Thursday
20001119,2000-11-19,2000,4,11,19,Sunday
20150303,2015-03-03,2015,1,3,3,Tuesday
20080521,2008-05-21,2008,2,5,21,Wednesday
19970128,1997-01-28,1997,1,1,28,Tuesday
19971206,1997-12-06,1997,4,12,6,Saturday
19980329,1998-03-29,1998,1,3,29,Sunday
19981210,1998-12-10,1998,4,12,10,Thursday
19980527,1998-05-27,1998,2,5,27,Wednesday
19981122,1998-11-22,1998,4,11,22,Sunday
19990308,1999-03-08,1999,1,3,8,Monday
19971130,1997-11-30,1997,4,11,30,Sunday
20000106,2000-01-06,2000,1,1,6,Thursday
19990620,1999-06-20,1999,2,6,20,Sunday
19980524,1998-05-24,1998,2,5,24,Sunday
19990803,1999-08-03,1999,3,8,3,Tuesday
19990901,1999-09-01,1999,3,9,1,Wednesday
19981223,1998-12-23,1998,4,12,23,Wednesday
19971204,1997-12-04,1997,4,12,4,Thursday
19990207,1999-02-07,1999,1,2,7,Sunday
19971222,1997-12-22,1997,4,12,22,Monday
19990712,1999-07-12,1999,3,7,12,Monday
19981220,1998-12-20,1998,4,12,20,Sunday
19980615,1998-06-15,1998,2,6,15,Monday
19980607,1998-06-07,1998,2,6,7,Sunday
19980315,1998-03-15,1998,1,3,15,Sunday
19971123,1997-11-23,1997,4,11,23,Sunday
19990317,1999-03-17,1999,1,3,17,Wednesday
19980623,1998-06-23,1998,2,6,23,Tuesday
19971229,1997-12-29,1997,4,12,29,Monday
19981108,1998-11-08,1998,4,11,8,Sunday
19971028,1997-10-28,1997,4,10,28,Tuesday
19980104,1998-01-04,1998,1,1,4,Sunday
19980525,1998-05-25,1998,2,5,25,Monday
19990228,1999-02-28,1999,1,2,28,Sunday
19971214,1997-12-14,1997,4,12,14,Sunday
19980621,1998-06-21,1998,2,6,21,Sunday
19980214,1998-02-14,1998,1,2,14,Saturday
19990728,1999-07-28,1999,3,7,28,Wednesday
19990323,1999-03-23,1999,1,3,23,Tuesday
19980614,1998-06-14,1998,2,6,14,Sunday
19980502,1998-05-02,1998,2,5,2,Saturday
19980809,1998-08-09,1998,3,8,9,Sunday
19980119,1998-01-19,1998,1,1,19,Monday
19990113,1999-01-13,1999,1,1,13,Wednesday
19990215,1999-02-15,1999,1,2,15,Monday
19980810,1998-08-10,1998,3,8,10,Monday
19990325,1999-03-25,1999,1,3,25,Thursday
19981025,1998-10-25,1998,4,10,25,Sunday
19990726,1999-07-26,1999,3,7,26,Monday
19990103,1999-01-03,1999,1,1,3,Sunday
19990711,1999-07-11,1999,3,7,11,Sunday
19991231,1999-12-31,1999,4,12,31,Friday
19990214,1999-02-14,1999,1,2,14,Sunday
19990221,1999-02-21,1999,1,2,21,Sunday
19990815,1999-08-15,1999,3,8,15,Sunday
19991223,1999-12-23,1999,4,12,23,Thursday
19991217,1999-12-17,1999,4,12,17,Friday
19991215,1999-12-15,1999,4,12,15,Wednesday
19990828,1999-08-28,1999,3,8,28,Saturday
19991010,1999-10-10,1999,4,10,10,Sunday
19991031,1999-10-31,1999,4,10,31,Sunday
19991121,1999-11-21,1999,4,11,21,Sunday
20170508,2017-05-08,2017,2,5,8,Monday
20160410,2016-04-10,2016,2,4,10,Sunday
20171202,2017-12-02,2017,4,12,2,Saturday
20170403,2017-04-03,2017,2,4,3,Monday
20171126,2017-11-26,2017,4,11,26,Sunday
20180306,2018-03-06,2018,1,3,6,Tuesday
20170506,2017-05-06,2017,2,5,6,Saturday
20160411,2016-04-11,2016,2,4,11,Monday
20160517,2016-05-17,2016,2,5,17,Tuesday
20160504,2016-05-04,2016,2,5,4,Wednesday
20160516,2016-05-16,2016,2,5,16,Monday
20180225,2018-02-25,2018,1,2,25,Sunday
20160428,2016-04-28,2016,2,4,28,Thursday
20160505,2016-05-05,2016,2,5,5,Thursday
20160515,2016-05-15,2016,2,5,15,Sunday
20180826,2018-08-26,2018,3,8,26,Sunday
20180429,2018-04-29,2018,2,4,29,Sunday
20160531,2016-05-31,2016,2,5,31,Tuesday
20160426,2016-04-26,2016,2,4,26,Tuesday
20160521,2016-05-21,2016,2,5,21,Saturday
20180228,2018-02-28,2018,1,2,28,Wednesday
20180705,2018-07-05,2018,3,7,5,Thursday
20180801,2018-08-01,2018,3,8,1,Wednesday
20170527,2017-05-27,2017,2,5,27,Saturday
20180227,2018-02-27,2018,1,2,27,Tuesday
20160429,2016-04-29,2016,2,4,29,Friday
20180208,2018-02-08,2018,1,2,8,Thursday
20160506,2016-05-06,2016,2,5,6,Friday
20180404,2018-04-04,2018,2,4,4,Wednesday
20180712,2018-07-12,2018,3,7,12,Thursday
20180401,2018-04-01,2018,2,4,1,Sunday
20170427,2017-04-27,2017,2,4,27,Thursday
20180312,2018-03-12,2018,1,3,12,Monday
20170507,2017-05-07,2017,2,5,7,Sunday
20180302,2018-03-02,2018,1,3,2,Friday
20160528,2016-05-28,2016,2,5,28,Saturday
20160416,2016-04-16,2016,2,4,16,Saturday
20160427,2016-04-27,2016,2,4,27,Wednesday
20180310,2018-03-10,2018,1,3,10,Saturday
20180226,2018-02-26,2018,1,2,26,Monday
20170402,2017-04-02,2017,2,4,2,Sunday
20170326,2017-03-26,2017,1,3,26,Sunday
20180825,2018-08-25,2018,3,8,25,Saturday
20170323,2017-03-23,2017,1,3,23,Thursday
20180224,2018-02-24,2018,1,2,24,Saturday
20180305,2018-03-05,2018,1,3,5,Monday
20180708,2018-07-08,2018,3,7,8,Sunday
20180308,2018-03-08,2018,1,3,8,Thursday
20160414,2016-04-14,2016,2,4,14,Thursday
20170626,2017-06-26,2017,2,6,26,Monday
20180713,2018-07-13,2018,3,7,13,Friday
20180427,2018-04-27,2018,2,4,27,Friday
20180919,2018-09-19,2018,3,9,19,Wednesday
20180315,2018-03-15,2018,1,3,15,Thursday
20070803,2007-08-03,2007,3,8,3,Friday
20070910,2007-09-10,2007,3,9,10,Monday
20070804,2007-08-04,2007,3,8,4,Saturday
20090130,2009-01-30,2009,1,1,30,Friday
20080520,2008-05-20,2008,2,5,20,Tuesday
20070817,2007-08-17,2007,3,8,17,Friday
20080710,2008-07-10,2008,3,7,10,Thursday
20071226,2007-12-26,2007,4,12,26,Wednesday
20071103,2007-11-03,2007,4,11,3,Saturday
20071211,2007-12-11,2007,4,12,11,Tuesday
20081117,2008-11-17,2008,4,11,17,Monday
20070913,2007-09-13,2007,3,9,13,Thursday
20080313,2008-03-13,2008,1,3,13,Thursday
20090520,2009-05-20,2009,2,5,20,Wednesday
20070815,2007-08-15,2007,3,8,15,Wednesday
20070911,2007-09-11,2007,3,9,11,Tuesday
20070813,2007-08-13,2007,3,8,13,Monday
20080804,2008-08-04,2008,3,8,4,Monday
20070812,2007-08-12,2007,3,8,12,Sunday
20080724,2008-07-24,2008,3,7,24,Thursday
20071127,2007-11-27,2007,4,11,27,Tuesday
20081020,2008-10-20,2008,4,10,20,Monday
20071013,2007-10-13,2007,4,10,13,Saturday
20070927,2007-09-27,2007,3,9,27,Thursday
20071012,2007-10-12,2007,4,10,12,Friday
20080228,2008-02-28,2008,1,2,28,Thursday
20081212,2008-12-12,2008,4,12,12,Friday
20080304,2008-03-04,2008,1,3,4,Tuesday
20071017,2007-10-17,2007,4,10,17,Wednesday
20070924,2007-09-24,2007,3,9,24,Monday
20080120,2008-01-20,2008,1,1,20,Sunday
20070823,2007-08-23,2007,3,8,23,Thursday
20071010,2007-10-10,2007,4,10,10,Wednesday
20070820,2007-08-20,2007,3,8,20,Monday
20080807,2008-08-07,2008,3,8,7,Thursday
20090612,2009-06-12,2009,2,6,12,Friday
20090608,2009-06-08,2009,2,6,8,Monday
20150116,2015-01-16,2015,1,1,16,Friday
20040606,2004-06-06,2004,2,6,6,Sunday
20050309,2005-03-09,2005,1,3,9,Wednesday
20040307,2004-03-07,2004,1,3,7,Sunday
20030710,2003-07-10,2003,3,7,10,Thursday
20030121,2003-01-21,2003,1,1,21,Tuesday
20020827,2002-08-27,2002,3,8,27,Tuesday
19960610,1996-06-10,1996,2,6,10,Monday
19960911,1996-09-11,1996,3,9,11,Wednesday
19960608,1996-06-08,1996,2,6,8,Saturday
19960812,1996-08-12,1996,3,8,12,Monday
19961105,1996-11-05,1996,4,11,5,Tuesday
19960701,1996-07-01,1996,3,7,1,Monday
19961231,1996-12-31,1996,4,12,31,Tuesday
19961122,1996-11-22,1996,4,11,22,Friday
19960615,1996-06-15,1996,2,6,15,Saturday
19961003,1996-10-03,1996,4,10,3,Thursday
19960713,1996-07-13,1996,3,7,13,Saturday
19961222,1996-12-22,1996,4,12,22,Sunday
19960616,1996-06-16,1996,2,6,16,Sunday
19961228,1996-12-28,1996,4,12,28,Saturday
19960630,1996-06-30,1996,2,6,30,Sunday
20050322,2005-03-22,2005,1,3,22,Tuesday
20150502,2015-05-02,2015,2,5,2,Saturday
20150430,2015-04-30,2015,2,4,30,Thursday
20150503,2015-05-03,2015,2,5,3,Sunday
20120909,2012-09-09,2012,3,9,9,Sunday
20150314,2015-03-14,2015,1,3,14,Saturday
20100106,2010-01-06,2010,1,1,6,Wednesday
20141018,2014-10-18,2014,4,10,18,Saturday
20100118,2010-01-18,2010,1,1,18,Monday
20150601,2015-06-01,2015,2,6,1,Monday
20100606,2010-06-06,2010,2,6,6,Sunday
20141129,2014-11-29,2014,4,11,29,Saturday
20141227,2014-12-27,2014,4,12,27,Saturday
20150915,2015-09-15,2015,3,9,15,Tuesday
20100602,2010-06-02,2010,2,6,2,Wednesday
20141220,2014-12-20,2014,4,12,20,Saturday
20091025,2009-10-25,2009,4,10,25,Sunday
20100610,2010-06-10,2010,2,6,10,Thursday
20091220,2009-12-20,2009,4,12,20,Sunday
20090206,2009-02-06,2009,1,2,6,Friday
20141110,2014-11-10,2014,4,11,10,Monday
20110809,2011-08-09,2011,3,8,9,Tuesday
20100301,2010-03-01,2010,1,3,1,Monday
20120623,2012-06-23,2012,2,6,23,Saturday
20151003,2015-10-03,2015,4,10,3,Saturday
20120716,2012-07-16,2012,3,7,16,Monday
20090928,2009-09-28,2009,3,9,28,Monday
20101203,2010-12-03,2010,4,12,3,Friday
20100221,2010-02-21,2010,1,2,21,Sunday
20120718,2012-07-18,2012,3,7,18,Wednesday
20141030,2014-10-30,2014,4,10,30,Thursday
20100823,2010-08-23,2010,3,8,23,Monday
20110514,2011-05-14,2011,2,5,14,Saturday
20141111,2014-11-11,2014,4,11,11,Tuesday
20150405,2015-04-05,2015,2,4,5,Sunday
20150413,2015-04-13,2015,2,4,13,Monday
20151029,2015-10-29,2015,4,10,29,Thursday
20141128,2014-11-28,2014,4,11,28,Friday
20161226,2016-12-26,2016,4,12,26,Monday
20150525,2015-05-25,2015,2,5,25,Monday
20150221,2015-02-21,2015,1,2,21,Saturday
20101219,2010-12-19,2010,4,12,19,Sunday
20090419,2009-04-19,2009,2,4,19,Sunday
20141012,2014-10-12,2014,4,10,12,Sunday
20150217,2015-02-17,2015,1,2,17,Tuesday
20151118,2015-11-18,2015,4,11,18,Wednesday
20100207,2010-02-07,2010,1,2,7,Sunday
20111030,2011-10-30,2011,4,10,30,Sunday
20100429,2010-04-29,2010,2,4,29,Thursday
20141214,2014-12-14,2014,4,12,14,Sunday
20150206,2015-02-06,2015,1,2,6,Friday
20100314,2010-03-14,2010,1,3,14,Sunday
20091123,2009-11-23,2009,4,11,23,Monday
20150409,2015-04-09,2015,2,4,9,Thursday
20151023,2015-10-23,2015,4,10,23,Friday
20090404,2009-04-04,2009,2,4,4,Saturday
20100923,2010-09-23,2010,3,9,23,Thursday
20100707,2010-07-07,2010,3,7,7,Wednesday
20150404,2015-04-04,2015,2,4,4,Saturday
20141102,2014-11-02,2014,4,11,2,Sunday
20120106,2012-01-06,2012,1,1,6,Friday
20120629,2012-06-29,2012,2,6,29,Friday
20180507,2018-05-07,2018,2,5,7,Monday
20160121,2016-01-21,2016,1,1,21,Thursday
20110906,2011-09-06,2011,3,9,6,Tuesday
20120622,2012-06-22,2012,2,6,22,Friday
20100208,2010-02-08,2010,1,2,8,Monday
20120903,2012-09-03,2012,3,9,3,Monday
20150121,2015-01-21,2015,1,1,21,Wednesday
20150126,2015-01-26,2015,1,1,26,Monday
20100310,2010-03-10,2010,1,3,10,Wednesday
20150825,2015-08-25,2015,3,8,25,Tuesday
20150224,2015-02-24,2015,1,2,24,Tuesday
20150211,2015-02-11,2015,1,2,11,Wednesday
20121214,2012-12-14,2012,4,12,14,Friday
20111216,2011-12-16,2011,4,12,16,Friday
20111113,2011-11-13,2011,4,11,13,Sunday
20150417,2015-04-17,2015,2,4,17,Friday
20100201,2010-02-01,2010,1,2,1,Monday
20150129,2015-01-29,2015,1,1,29,Thursday
20141115,2014-11-15,2014,4,11,15,Saturday
20120830,2012-08-30,2012,3,8,30,Thursday
20141107,2014-11-07,2014,4,11,7,Friday
20100411,2010-04-11,2010,2,4,11,Sunday
20151007,2015-10-07,2015,4,10,7,Wednesday
20100706,2010-07-06,2010,3,7,6,Tuesday
20110304,2011-03-04,2011,1,3,4,Friday
20150204,2015-02-04,2015,1,2,4,Wednesday
20090406,2009-04-06,2009,2,4,6,Monday
20100819,2010-08-19,2010,3,8,19,Thursday
20150113,2015-01-13,2015,1,1,13,Tuesday
20151004,2015-10-04,2015,4,10,4,Sunday
20111022,2011-10-22,2011,4,10,22,Saturday
20141213,2014-12-13,2014,4,12,13,Saturday
20150624,2015-06-24,2015,2,6,24,Wednesday
20120825,2012-08-25,2012,3,8,25,Saturday
20150612,2015-06-12,2015,2,6,12,Friday
20100117,2010-01-17,2010,1,1,17,Sunday
20100811,2010-08-11,2010,3,8,11,Wednesday
20161213,2016-12-13,2016,4,12,13,Tuesday
20160102,2016-01-02,2016,1,1,2,Saturday
20150408,2015-04-08,2015,2,4,8,Wednesday
20100304,2010-03-04,2010,1,3,4,Thursday
20110429,2011-04-29,2011,2,4,29,Friday
20150412,2015-04-12,2015,2,4,12,Sunday
20160130,2016-01-30,2016,1,1,30,Saturday
20170115,2017-01-15,2017,1,1,15,Sunday
20090220,2009-02-20,2009,1,2,20,Friday
20180909,2018-09-09,2018,3,9,9,Sunday
20120317,2012-03-17,2012,1,3,17,Saturday
20110416,2011-04-16,2011,2,4,16,Saturday
20150324,2015-03-24,2015,1,3,24,Tuesday
20150623,2015-06-23,2015,2,6,23,Tuesday
